FL_X,FL_Y,FR_X,FR_Y,ML_X,ML_Y,MR_X,MR_Y,BL_X,BL_Y,BR_X,BR_Y
28.96,1.22,28.96,-1.15,23.81,1.09,25.17,-1.03,25.17,1.09,23.81,-1.03
29.00,1.22,29.00,-1.15,23.85,1.09,25.21,-1.03,25.21,1.09,23.85,-1.03
29.04,1.22,29.04,-1.15,23.89,1.09,25.25,-1.03,25.25,1.09,23.89,-1.03
29.08,1.22,29.08,-1.15,23.93,1.09,25.29,-1.03,25.29,1.09,23.93,-1.03
29.12,1.22,29.12,-1.15,23.97,1.09,25.33,-1.03,25.33,1.09,23.97,-1.03
29.16,1.22,29.16,-1.15,24.01,1.09,25.37,-1.03,25.37,1.09,24.01,-1.03
29.20,1.22,29.20,-1.15,24.05,1.09,25.41,-1.03,25.41,1.09,24.05,-1.03
29.24,1.22,29.24,-1.15,24.09,1.09,25.45,-1.03,25.45,1.09,24.09,-1.03
29.28,1.22,29.28,-1.15,24.13,1.09,25.49,-1.03,25.49,1.09,24.13,-1.03
29.32,1.22,29.32,-1.15,24.17,1.09,25.53,-1.03,25.53,1.09,24.17,-1.03
29.36,1.22,29.36,-1.15,24.21,1.09,25.57,-1.03,25.57,1.09,24.21,-1.03
29.40,1.22,29.40,-1.15,24.25,1.09,25.61,-1.03,25.61,1.09,24.25,-1.03
29.44,1.22,29.44,-1.15,24.29,1.09,25.65,-1.03,25.65,1.09,24.29,-1.03
29.48,1.22,29.48,-1.15,24.33,1.09,25.69,-1.03,25.69,1.09,24.33,-1.03
29.52,1.22,29.52,-1.15,24.37,1.09,25.73,-1.03,25.73,1.09,24.37,-1.03
29.56,1.22,29.56,-1.15,24.41,1.09,25.77,-1.03,25.77,1.09,24.41,-1.03
29.60,1.22,29.60,-1.15,24.45,1.09,25.81,-1.03,25.81,1.09,24.45,-1.03
29.64,1.22,29.64,-1.15,24.49,1.09,25.85,-1.03,25.85,1.09,24.49,-1.03
29.68,1.22,29.68,-1.15,24.53,1.09,25.89,-1.03,25.89,1.09,24.53,-1.03
29.72,1.22,29.72,-1.15,24.57,1.09,25.93,-1.03,25.93,1.09,24.57,-1.03
29.76,1.22,29.76,-1.15,24.61,1.09,25.97,-1.03,25.97,1.09,24.61,-1.03
29.80,1.22,29.80,-1.15,24.65,1.09,26.01,-1.03,26.01,1.09,24.65,-1.03
29.84,1.22,29.84,-1.15,24.69,1.09,26.05,-1.03,26.05,1.09,24.69,-1.03
29.88,1.22,29.88,-1.15,24.73,1.09,26.09,-1.03,26.09,1.09,24.73,-1.03
29.92,1.22,29.92,-1.15,24.77,1.09,26.13,-1.03,26.13,1.09,24.77,-1.03
29.96,1.22,29.96,-1.15,24.81,1.09,26.17,-1.03,26.17,1.09,24.81,-1.03
30.00,1.22,30.00,-1.15,24.85,1.09,26.21,-1.03,26.21,1.09,24.85,-1.03
30.04,1.22,30.04,-1.15,24.89,1.09,26.25,-1.03,26.25,1.09,24.89,-1.03
30.08,1.22,30.08,-1.15,24.93,1.09,26.29,-1.03,26.29,1.09,24.93,-1.03
30.12,1.22,30.12,-1.15,24.97,1.09,26.33,-1.03,26.33,1.09,24.97,-1.03
30.16,1.22,30.16,-1.15,25.01,1.09,26.37,-1.03,26.37,1.09,25.01,-1.03
30.20,1.22,30.20,-1.15,25.05,1.09,26.41,-1.03,26.41,1.09,25.05,-1.03
30.24,1.22,30.24,-1.15,25.09,1.09,26.45,-1.03,26.45,1.09,25.09,-1.03
30.28,1.22,30.28,-1.15,25.13,1.09,26.49,-1.03,26.49,1.09,25.13,-1.03
30.32,1.22,30.32,-1.15,25.17,1.09,26.53,-1.03,26.53,1.09,25.17,-1.03
30.36,1.22,30.36,-1.15,25.21,1.09,26.57,-1.03,26.57,1.09,25.21,-1.03
30.40,1.22,30.40,-1.15,25.25,1.09,26.61,-1.03,26.61,1.09,25.25,-1.03
30.44,1.22,30.44,-1.15,25.29,1.09,26.65,-1.03,26.65,1.09,25.29,-1.03
30.48,1.22,30.48,-1.15,25.33,1.09,26.69,-1.03,26.69,1.09,25.33,-1.03
30.52,1.22,30.52,-1.15,25.37,1.09,26.73,-1.03,26.73,1.09,25.37,-1.03
30.56,1.22,30.56,-1.15,25.41,1.09,26.77,-1.03,26.77,1.09,25.41,-1.03
30.60,1.22,30.60,-1.15,25.45,1.09,26.81,-1.03,26.81,1.09,25.45,-1.03
30.64,1.22,30.64,-1.15,25.49,1.09,26.85,-1.03,26.85,1.09,25.49,-1.03
30.68,1.22,30.68,-1.15,25.53,1.09,26.89,-1.03,26.89,1.09,25.53,-1.03
30.72,1.22,30.72,-1.15,25.57,1.09,26.93,-1.03,26.93,1.09,25.57,-1.03
30.76,1.22,30.76,-1.15,25.61,1.09,26.97,-1.03,26.97,1.09,25.61,-1.03
30.80,1.22,30.80,-1.15,25.65,1.09,27.01,-1.03,27.01,1.09,25.65,-1.03
30.84,1.22,30.84,-1.15,25.69,1.09,27.05,-1.03,27.05,1.09,25.69,-1.03
30.88,1.22,30.88,-1.15,25.73,1.09,27.09,-1.03,27.09,1.09,25.73,-1.03
30.92,1.22,30.92,-1.15,25.77,1.09,27.13,-1.03,27.13,1.09,25.77,-1.03
30.96,1.22,30.96,-1.15,25.81,1.09,27.17,-1.03,27.17,1.09,25.81,-1.03
31.00,1.22,31.00,-1.15,25.85,1.09,27.21,-1.03,27.21,1.09,25.85,-1.03
31.04,1.22,31.04,-1.15,25.89,1.09,27.25,-1.03,27.25,1.09,25.89,-1.03
31.08,1.22,31.08,-1.15,25.93,1.09,27.29,-1.03,27.29,1.09,25.93,-1.03
31.12,1.22,31.12,-1.15,25.97,1.09,27.33,-1.03,27.33,1.09,25.97,-1.03
31.16,1.22,31.16,-1.15,26.01,1.09,27.37,-1.03,27.37,1.09,26.01,-1.03
31.20,1.22,31.20,-1.15,26.05,1.09,27.41,-1.03,27.41,1.09,26.05,-1.03
31.24,1.22,31.24,-1.15,26.09,1.09,27.45,-1.03,27.45,1.09,26.09,-1.03
31.28,1.22,31.28,-1.15,26.13,1.09,27.49,-1.03,27.49,1.09,26.13,-1.03
31.32,1.22,31.32,-1.15,26.17,1.09,27.53,-1.03,27.53,1.09,26.17,-1.03
31.36,1.22,31.36,-1.15,26.21,1.09,27.57,-1.03,27.57,1.09,26.21,-1.03
31.40,1.22,31.40,-1.15,26.25,1.09,27.61,-1.03,27.61,1.09,26.25,-1.03
31.44,1.22,31.44,-1.15,26.29,1.09,27.65,-1.03,27.65,1.09,26.29,-1.03
31.48,1.22,31.48,-1.15,26.33,1.09,27.69,-1.03,27.69,1.09,26.33,-1.03
31.52,1.22,31.52,-1.15,26.37,1.09,27.73,-1.03,27.73,1.09,26.37,-1.03
31.56,1.22,31.56,-1.15,26.41,1.09,27.77,-1.03,27.77,1.09,26.41,-1.03
31.60,1.22,31.60,-1.15,26.45,1.09,27.81,-1.03,27.81,1.09,26.45,-1.03
31.64,1.22,31.64,-1.15,26.49,1.09,27.85,-1.03,27.85,1.09,26.49,-1.03
31.68,1.22,31.68,-1.15,26.53,1.09,27.89,-1.03,27.89,1.09,26.53,-1.03
31.72,1.22,31.72,-1.15,26.57,1.09,27.93,-1.03,27.93,1.09,26.57,-1.03
31.76,1.22,31.76,-1.15,26.61,1.09,27.97,-1.03,27.97,1.09,26.61,-1.03
31.80,1.22,31.80,-1.15,26.65,1.09,28.01,-1.03,28.01,1.09,26.65,-1.03
31.84,1.22,31.84,-1.15,26.69,1.09,28.05,-1.03,28.05,1.09,26.69,-1.03
31.88,1.22,31.88,-1.15,26.73,1.09,28.09,-1.03,28.09,1.09,26.73,-1.03
31.92,1.22,31.92,-1.15,26.77,1.09,28.13,-1.03,28.13,1.09,26.77,-1.03
31.96,1.22,31.96,-1.15,26.81,1.09,28.17,-1.03,28.17,1.09,26.81,-1.03
32.00,1.22,32.00,-1.15,26.85,1.09,28.21,-1.03,28.21,1.09,26.85,-1.03
32.04,1.22,32.04,-1.15,26.89,1.09,28.25,-1.03,28.25,1.09,26.89,-1.03
32.08,1.22,32.08,-1.15,26.93,1.09,28.29,-1.03,28.29,1.09,26.93,-1.03
32.12,1.22,32.12,-1.15,26.97,1.09,28.33,-1.03,28.33,1.09,26.97,-1.03
32.16,1.22,32.16,-1.15,27.01,1.09,28.37,-1.03,28.37,1.09,27.01,-1.03
32.20,1.22,32.20,-1.15,27.05,1.09,28.41,-1.03,28.41,1.09,27.05,-1.03
32.24,1.22,32.24,-1.15,27.09,1.09,28.45,-1.03,28.45,1.09,27.09,-1.03
32.28,1.22,32.28,-1.15,27.13,1.09,28.49,-1.03,28.49,1.09,27.13,-1.03
32.32,1.22,32.32,-1.15,27.17,1.09,28.53,-1.03,28.53,1.09,27.17,-1.03
32.36,1.22,32.36,-1.15,27.21,1.09,28.57,-1.03,28.57,1.09,27.21,-1.03
32.40,1.22,32.40,-1.15,27.25,1.09,28.61,-1.03,28.61,1.09,27.25,-1.03
32.44,1.22,32.44,-1.15,27.29,1.09,28.65,-1.03,28.65,1.09,27.29,-1.03
32.48,1.22,32.48,-1.15,27.33,1.09,28.69,-1.03,28.69,1.09,27.33,-1.03
32.52,1.22,32.52,-1.15,27.37,1.09,28.73,-1.03,28.73,1.09,27.37,-1.03
32.56,1.22,32.56,-1.15,27.41,1.09,28.77,-1.03,28.77,1.09,27.41,-1.03
32.60,1.22,32.60,-1.15,27.45,1.09,28.81,-1.03,28.81,1.09,27.45,-1.03
32.64,1.22,32.64,-1.15,27.49,1.09,28.85,-1.03,28.85,1.09,27.49,-1.03
32.68,1.22,32.68,-1.15,27.53,1.09,28.89,-1.03,28.89,1.09,27.53,-1.03
32.72,1.22,32.72,-1.15,27.57,1.09,28.93,-1.03,28.93,1.09,27.57,-1.03
32.76,1.22,32.76,-1.15,27.61,1.09,28.97,-1.03,28.97,1.09,27.61,-1.03
32.80,1.22,32.80,-1.15,27.65,1.09,29.01,-1.03,29.01,1.09,27.65,-1.03
32.84,1.22,32.84,-1.15,27.69,1.09,29.05,-1.03,29.05,1.09,27.69,-1.03
32.88,1.22,32.88,-1.15,27.73,1.09,29.09,-1.03,29.09,1.09,27.73,-1.03
32.92,1.22,32.92,-1.15,27.77,1.09,29.13,-1.03,29.13,1.09,27.77,-1.03
32.96,1.22,32.96,-1.15,27.81,1.09,29.17,-1.03,29.17,1.09,27.81,-1.03
33.00,1.22,33.00,-1.15,27.85,1.09,29.21,-1.03,29.21,1.09,27.85,-1.03
33.04,1.22,33.04,-1.15,27.89,1.09,29.25,-1.03,29.25,1.09,27.89,-1.03
33.08,1.22,33.08,-1.15,27.93,1.09,29.29,-1.03,29.29,1.09,27.93,-1.03
33.12,1.22,33.12,-1.15,27.97,1.09,29.33,-1.03,29.33,1.09,27.97,-1.03
33.16,1.22,33.16,-1.15,28.01,1.09,29.37,-1.03,29.37,1.09,28.01,-1.03
33.20,1.22,33.20,-1.15,28.05,1.09,29.41,-1.03,29.41,1.09,28.05,-1.03
33.24,1.22,33.24,-1.15,28.09,1.09,29.45,-1.03,29.45,1.09,28.09,-1.03
33.28,1.22,33.28,-1.15,28.13,1.09,29.49,-1.03,29.49,1.09,28.13,-1.03
33.32,1.22,33.32,-1.15,28.17,1.09,29.53,-1.03,29.53,1.09,28.17,-1.03
33.36,1.22,33.36,-1.15,28.21,1.09,29.57,-1.03,29.57,1.09,28.21,-1.03
33.40,1.22,33.40,-1.15,28.25,1.09,29.61,-1.03,29.61,1.09,28.25,-1.03
33.44,1.22,33.44,-1.15,28.29,1.09,29.65,-1.03,29.65,1.09,28.29,-1.03
33.48,1.22,33.48,-1.15,28.33,1.09,29.69,-1.03,29.69,1.09,28.33,-1.03
33.52,1.22,33.52,-1.15,28.37,1.09,29.73,-1.03,29.73,1.09,28.37,-1.03
33.56,1.22,33.56,-1.15,28.41,1.09,29.77,-1.03,29.77,1.09,28.41,-1.03
33.60,1.22,33.60,-1.15,28.45,1.09,29.81,-1.03,29.81,1.09,28.45,-1.03
33.64,1.22,33.64,-1.15,28.49,1.09,29.85,-1.03,29.85,1.09,28.49,-1.03
33.68,1.22,33.68,-1.15,28.53,1.09,29.89,-1.03,29.89,1.09,28.53,-1.03
33.72,1.22,33.72,-1.15,28.57,1.09,29.93,-1.03,29.93,1.09,28.57,-1.03
33.76,1.22,33.76,-1.15,28.61,1.09,29.97,-1.03,29.97,1.09,28.61,-1.03
33.80,1.22,33.80,-1.15,28.65,1.09,30.01,-1.03,30.01,1.09,28.65,-1.03
33.84,1.22,33.84,-1.15,28.69,1.09,30.05,-1.03,30.05,1.09,28.69,-1.03
33.88,1.22,33.88,-1.15,28.73,1.09,30.09,-1.03,30.09,1.09,28.73,-1.03
33.92,1.22,33.92,-1.15,28.77,1.09,30.13,-1.03,30.13,1.09,28.77,-1.03
33.96,1.22,33.96,-1.15,28.81,1.09,30.17,-1.03,30.17,1.09,28.81,-1.03
34.00,1.22,34.00,-1.15,28.85,1.09,30.21,-1.03,30.21,1.09,28.85,-1.03
34.04,1.22,34.04,-1.15,28.89,1.09,30.25,-1.03,30.25,1.09,28.89,-1.03
34.08,1.22,34.08,-1.15,28.93,1.09,30.29,-1.03,30.29,1.09,28.93,-1.03
34.12,1.22,34.12,-1.15,28.97,1.09,30.33,-1.03,30.33,1.09,28.97,-1.03
34.16,1.22,34.16,-1.15,29.01,1.09,30.37,-1.03,30.37,1.09,29.01,-1.03
34.20,1.22,34.20,-1.15,29.05,1.09,30.41,-1.03,30.41,1.09,29.05,-1.03
34.24,1.22,34.24,-1.15,29.09,1.09,30.45,-1.03,30.45,1.09,29.09,-1.03
34.28,1.22,34.28,-1.15,29.13,1.09,30.49,-1.03,30.49,1.09,29.13,-1.03
34.32,1.22,34.32,-1.15,29.17,1.09,30.53,-1.03,30.53,1.09,29.17,-1.03
34.36,1.22,34.36,-1.15,29.21,1.09,30.57,-1.03,30.57,1.09,29.21,-1.03
34.40,1.22,34.40,-1.15,29.25,1.09,30.61,-1.03,30.61,1.09,29.25,-1.03
34.44,1.22,34.44,-1.15,29.29,1.09,30.65,-1.03,30.65,1.09,29.29,-1.03
34.48,1.22,34.48,-1.15,29.33,1.09,30.69,-1.03,30.69,1.09,29.33,-1.03
34.52,1.22,34.52,-1.15,29.37,1.09,30.73,-1.03,30.73,1.09,29.37,-1.03
34.56,1.22,34.56,-1.15,29.41,1.09,30.77,-1.03,30.77,1.09,29.41,-1.03
34.60,1.22,34.60,-1.15,29.45,1.09,30.81,-1.03,30.81,1.09,29.45,-1.03
34.64,1.22,34.64,-1.15,29.49,1.09,30.85,-1.03,30.85,1.09,29.49,-1.03
34.68,1.22,34.68,-1.15,29.53,1.09,30.89,-1.03,30.89,1.09,29.53,-1.03
34.72,1.22,34.72,-1.15,29.57,1.09,30.93,-1.03,30.93,1.09,29.57,-1.03
34.76,1.22,34.76,-1.15,29.61,1.09,30.97,-1.03,30.97,1.09,29.61,-1.03
34.80,1.22,34.80,-1.15,29.65,1.09,31.01,-1.03,31.01,1.09,29.65,-1.03
34.84,1.22,34.84,-1.15,29.69,1.09,31.05,-1.03,31.05,1.09,29.69,-1.03
34.88,1.22,34.88,-1.15,29.73,1.09,31.09,-1.03,31.09,1.09,29.73,-1.03
34.92,1.22,34.92,-1.15,29.77,1.09,31.13,-1.03,31.13,1.09,29.77,-1.03
34.96,1.22,34.96,-1.15,29.81,1.09,31.17,-1.03,31.17,1.09,29.81,-1.03
35.00,1.22,35.00,-1.15,29.85,1.09,31.21,-1.03,31.21,1.09,29.85,-1.03
35.04,1.22,35.04,-1.15,29.89,1.09,31.25,-1.03,31.25,1.09,29.89,-1.03
35.08,1.22,35.08,-1.15,29.93,1.09,31.29,-1.03,31.29,1.09,29.93,-1.03
35.12,1.22,35.12,-1.15,29.97,1.09,31.33,-1.03,31.33,1.09,29.97,-1.03
35.16,1.22,35.16,-1.15,30.01,1.09,31.37,-1.03,31.37,1.09,30.01,-1.03
35.20,1.22,35.20,-1.15,30.05,1.09,31.41,-1.03,31.41,1.09,30.05,-1.03
35.24,1.22,35.24,-1.15,30.09,1.09,31.45,-1.03,31.45,1.09,30.09,-1.03
35.28,1.22,35.28,-1.15,30.13,1.09,31.49,-1.03,31.49,1.09,30.13,-1.03
35.32,1.22,35.32,-1.15,30.17,1.09,31.53,-1.03,31.53,1.09,30.17,-1.03
35.36,1.22,35.36,-1.15,30.21,1.09,31.57,-1.03,31.57,1.09,30.21,-1.03
35.40,1.22,35.40,-1.15,30.25,1.09,31.61,-1.03,31.61,1.09,30.25,-1.03
35.44,1.22,35.44,-1.15,30.29,1.09,31.65,-1.03,31.65,1.09,30.29,-1.03
35.48,1.22,35.48,-1.15,30.33,1.09,31.69,-1.03,31.69,1.09,30.33,-1.03
35.52,1.22,35.52,-1.15,30.37,1.09,31.73,-1.03,31.73,1.09,30.37,-1.03
35.56,1.22,35.56,-1.15,30.41,1.09,31.77,-1.03,31.77,1.09,30.41,-1.03
35.60,1.22,35.60,-1.15,30.45,1.09,31.81,-1.03,31.81,1.09,30.45,-1.03
35.64,1.22,35.64,-1.15,30.49,1.09,31.85,-1.03,31.85,1.09,30.49,-1.03
35.68,1.22,35.68,-1.15,30.53,1.09,31.89,-1.03,31.89,1.09,30.53,-1.03
35.72,1.22,35.72,-1.15,30.57,1.09,31.93,-1.03,31.93,1.09,30.57,-1.03
35.76,1.22,35.76,-1.15,30.61,1.09,31.97,-1.03,31.97,1.09,30.61,-1.03
35.80,1.22,35.80,-1.15,30.65,1.09,32.01,-1.03,32.01,1.09,30.65,-1.03
35.84,1.22,35.84,-1.15,30.69,1.09,32.05,-1.03,32.05,1.09,30.69,-1.03
35.88,1.22,35.88,-1.15,30.73,1.09,32.09,-1.03,32.09,1.09,30.73,-1.03
35.92,1.22,35.92,-1.15,30.77,1.09,32.13,-1.03,32.13,1.09,30.77,-1.03
35.96,1.22,35.96,-1.15,30.81,1.09,32.17,-1.03,32.17,1.09,30.81,-1.03
36.00,1.22,36.00,-1.15,30.85,1.09,32.21,-1.03,32.21,1.09,30.85,-1.03
36.04,1.22,36.04,-1.15,30.89,1.09,32.25,-1.03,32.25,1.09,30.89,-1.03
36.08,1.22,36.08,-1.15,30.93,1.09,32.29,-1.03,32.29,1.09,30.93,-1.03
36.12,1.22,36.12,-1.15,30.97,1.09,32.33,-1.03,32.33,1.09,30.97,-1.03
36.16,1.22,36.16,-1.15,31.01,1.09,32.37,-1.03,32.37,1.09,31.01,-1.03
36.20,1.22,36.20,-1.15,31.05,1.09,32.41,-1.03,32.41,1.09,31.05,-1.03
36.24,1.22,36.24,-1.15,31.09,1.09,32.45,-1.03,32.45,1.09,31.09,-1.03
36.28,1.22,36.28,-1.15,31.13,1.09,32.49,-1.03,32.49,1.09,31.13,-1.03
36.32,1.22,36.32,-1.15,31.17,1.09,32.53,-1.03,32.53,1.09,31.17,-1.03
36.36,1.22,36.36,-1.15,31.21,1.09,32.57,-1.03,32.57,1.09,31.21,-1.03
36.40,1.22,36.40,-1.15,31.25,1.09,32.61,-1.03,32.61,1.09,31.25,-1.03
36.44,1.22,36.44,-1.15,31.29,1.09,32.65,-1.03,32.65,1.09,31.29,-1.03
36.48,1.22,36.48,-1.15,31.33,1.09,32.69,-1.03,32.69,1.09,31.33,-1.03
36.52,1.22,36.52,-1.15,31.37,1.09,32.73,-1.03,32.73,1.09,31.37,-1.03
36.56,1.22,36.56,-1.15,31.41,1.09,32.77,-1.03,32.77,1.09,31.41,-1.03
36.60,1.22,36.60,-1.15,31.45,1.09,32.81,-1.03,32.81,1.09,31.45,-1.03
36.64,1.22,36.64,-1.15,31.49,1.09,32.85,-1.03,32.85,1.09,31.49,-1.03
36.68,1.22,36.68,-1.15,31.53,1.09,32.89,-1.03,32.89,1.09,31.53,-1.03
36.72,1.22,36.72,-1.15,31.57,1.09,32.93,-1.03,32.93,1.09,31.57,-1.03
36.76,1.22,36.76,-1.15,31.61,1.09,32.97,-1.03,32.97,1.09,31.61,-1.03
36.80,1.22,36.80,-1.15,31.65,1.09,33.01,-1.03,33.01,1.09,31.65,-1.03
36.84,1.22,36.84,-1.15,31.69,1.09,33.05,-1.03,33.05,1.09,31.69,-1.03
36.88,1.22,36.88,-1.15,31.73,1.09,33.09,-1.03,33.09,1.09,31.73,-1.03
36.92,1.22,36.92,-1.15,31.77,1.09,33.13,-1.03,33.13,1.09,31.77,-1.03
36.96,1.22,36.96,-1.15,31.81,1.09,33.17,-1.03,33.17,1.09,31.81,-1.03
37.00,1.22,37.00,-1.15,31.85,1.09,33.21,-1.03,33.21,1.09,31.85,-1.03
37.04,1.22,37.04,-1.15,31.89,1.09,33.25,-1.03,33.25,1.09,31.89,-1.03
37.08,1.22,37.08,-1.15,31.93,1.09,33.29,-1.03,33.29,1.09,31.93,-1.03
37.12,1.22,37.12,-1.15,31.97,1.09,33.33,-1.03,33.33,1.09,31.97,-1.03
37.16,1.22,37.16,-1.15,32.01,1.09,33.37,-1.03,33.37,1.09,32.01,-1.03
37.20,1.22,37.20,-1.15,32.05,1.09,33.41,-1.03,33.41,1.09,32.05,-1.03
37.24,1.22,37.24,-1.15,32.09,1.09,33.45,-1.03,33.45,1.09,32.09,-1.03
37.28,1.22,37.28,-1.15,32.13,1.09,33.49,-1.03,33.49,1.09,32.13,-1.03
37.32,1.22,37.32,-1.15,32.17,1.09,33.53,-1.03,33.53,1.09,32.17,-1.03
37.36,1.22,37.36,-1.15,32.21,1.09,33.57,-1.03,33.57,1.09,32.21,-1.03
37.40,1.22,37.40,-1.15,32.25,1.09,33.61,-1.03,33.61,1.09,32.25,-1.03
37.44,1.22,37.44,-1.15,32.29,1.09,33.65,-1.03,33.65,1.09,32.29,-1.03
37.48,1.22,37.48,-1.15,32.33,1.09,33.69,-1.03,33.69,1.09,32.33,-1.03
37.52,1.22,37.52,-1.15,32.37,1.09,33.73,-1.03,33.73,1.09,32.37,-1.03
37.56,1.22,37.56,-1.15,32.41,1.09,33.77,-1.03,33.77,1.09,32.41,-1.03
37.60,1.22,37.60,-1.15,32.45,1.09,33.81,-1.03,33.81,1.09,32.45,-1.03
37.64,1.22,37.64,-1.15,32.49,1.09,33.85,-1.03,33.85,1.09,32.49,-1.03
37.68,1.22,37.68,-1.15,32.53,1.09,33.89,-1.03,33.89,1.09,32.53,-1.03
37.72,1.22,37.72,-1.15,32.57,1.09,33.93,-1.03,33.93,1.09,32.57,-1.03
37.76,1.22,37.76,-1.15,32.61,1.09,33.97,-1.03,33.97,1.09,32.61,-1.03
37.80,1.22,37.80,-1.15,32.65,1.09,34.01,-1.03,34.01,1.09,32.65,-1.03
37.84,1.22,37.84,-1.15,32.69,1.09,34.05,-1.03,34.05,1.09,32.69,-1.03
37.88,1.22,37.88,-1.15,32.73,1.09,34.09,-1.03,34.09,1.09,32.73,-1.03
37.92,1.22,37.92,-1.15,32.77,1.09,34.13,-1.03,34.13,1.09,32.77,-1.03
37.96,1.22,37.96,-1.15,32.81,1.09,34.17,-1.03,34.17,1.09,32.81,-1.03
38.00,1.22,38.00,-1.15,32.85,1.09,34.21,-1.03,34.21,1.09,32.85,-1.03
38.04,1.22,38.04,-1.15,32.89,1.09,34.25,-1.03,34.25,1.09,32.89,-1.03
38.08,1.22,38.08,-1.15,32.93,1.09,34.29,-1.03,34.29,1.09,32.93,-1.03
38.12,1.22,38.12,-1.15,32.97,1.09,34.33,-1.03,34.33,1.09,32.97,-1.03
38.16,1.22,38.16,-1.15,33.01,1.09,34.37,-1.03,34.37,1.09,33.01,-1.03
38.20,1.22,38.20,-1.15,33.05,1.09,34.41,-1.03,34.41,1.09,33.05,-1.03
38.24,1.22,38.24,-1.15,33.09,1.09,34.45,-1.03,34.45,1.09,33.09,-1.03
38.28,1.22,38.28,-1.15,33.13,1.09,34.49,-1.03,34.49,1.09,33.13,-1.03
38.32,1.22,38.32,-1.15,33.17,1.09,34.53,-1.03,34.53,1.09,33.17,-1.03
38.36,1.22,38.36,-1.15,33.21,1.09,34.57,-1.03,34.57,1.09,33.21,-1.03
38.40,1.22,38.40,-1.15,33.25,1.09,34.61,-1.03,34.61,1.09,33.25,-1.03
38.44,1.22,38.44,-1.15,33.29,1.09,34.65,-1.03,34.65,1.09,33.29,-1.03
38.48,1.22,38.48,-1.15,33.33,1.09,34.69,-1.03,34.69,1.09,33.33,-1.03
38.52,1.22,38.52,-1.15,33.37,1.09,34.73,-1.03,34.73,1.09,33.37,-1.03
38.56,1.22,38.56,-1.15,33.41,1.09,34.77,-1.03,34.77,1.09,33.41,-1.03
38.60,1.22,38.60,-1.15,33.45,1.09,34.81,-1.03,34.81,1.09,33.45,-1.03
38.64,1.22,38.64,-1.15,33.49,1.09,34.85,-1.03,34.85,1.09,33.49,-1.03
38.68,1.22,38.68,-1.15,33.53,1.09,34.89,-1.03,34.89,1.09,33.53,-1.03
38.72,1.22,38.72,-1.15,33.57,1.09,34.93,-1.03,34.93,1.09,33.57,-1.03
38.76,1.22,38.76,-1.15,33.61,1.09,34.97,-1.03,34.97,1.09,33.61,-1.03
38.80,1.22,38.80,-1.15,33.65,1.09,35.01,-1.03,35.01,1.09,33.65,-1.03
38.84,1.22,38.84,-1.15,33.69,1.09,35.05,-1.03,35.05,1.09,33.69,-1.03
38.88,1.22,38.88,-1.15,33.73,1.09,35.09,-1.03,35.09,1.09,33.73,-1.03
38.92,1.22,38.92,-1.15,33.77,1.09,35.13,-1.03,35.13,1.09,33.77,-1.03
38.96,1.22,38.96,-1.15,33.81,1.09,35.17,-1.03,35.17,1.09,33.81,-1.03
39.00,1.22,39.00,-1.15,33.85,1.09,35.21,-1.03,35.21,1.09,33.85,-1.03
39.04,1.22,39.04,-1.15,33.89,1.09,35.25,-1.03,35.25,1.09,33.89,-1.03
39.08,1.22,39.08,-1.15,33.93,1.09,35.29,-1.03,35.29,1.09,33.93,-1.03
39.12,1.22,39.12,-1.15,33.97,1.09,35.33,-1.03,35.33,1.09,33.97,-1.03
39.16,1.22,39.16,-1.15,34.01,1.09,35.37,-1.03,35.37,1.09,34.01,-1.03
39.20,1.22,39.20,-1.15,34.05,1.09,35.41,-1.03,35.41,1.09,34.05,-1.03
39.24,1.22,39.24,-1.15,34.09,1.09,35.45,-1.03,35.45,1.09,34.09,-1.03
39.28,1.22,39.28,-1.15,34.13,1.09,35.49,-1.03,35.49,1.09,34.13,-1.03
39.32,1.22,39.32,-1.15,34.17,1.09,35.53,-1.03,35.53,1.09,34.17,-1.03
39.36,1.22,39.36,-1.15,34.21,1.09,35.57,-1.03,35.57,1.09,34.21,-1.03
39.40,1.22,39.40,-1.15,34.25,1.09,35.61,-1.03,35.61,1.09,34.25,-1.03
39.44,1.22,39.44,-1.15,34.29,1.09,35.65,-1.03,35.65,1.09,34.29,-1.03
39.48,1.22,39.48,-1.15,34.33,1.09,35.69,-1.03,35.69,1.09,34.33,-1.03
39.52,1.22,39.52,-1.15,34.37,1.09,35.73,-1.03,35.73,1.09,34.37,-1.03
39.56,1.22,39.56,-1.15,34.41,1.09,35.77,-1.03,35.77,1.09,34.41,-1.03
39.60,1.22,39.60,-1.15,34.45,1.09,35.81,-1.03,35.81,1.09,34.45,-1.03
39.64,1.22,39.64,-1.15,34.49,1.09,35.85,-1.03,35.85,1.09,34.49,-1.03
39.68,1.22,39.68,-1.15,34.53,1.09,35.89,-1.03,35.89,1.09,34.53,-1.03
39.72,1.22,39.72,-1.15,34.57,1.09,35.93,-1.03,35.93,1.09,34.57,-1.03
39.76,1.22,39.76,-1.15,34.61,1.09,35.97,-1.03,35.97,1.09,34.61,-1.03
39.80,1.22,39.80,-1.15,34.65,1.09,36.01,-1.03,36.01,1.09,34.65,-1.03
39.84,1.22,39.84,-1.15,34.69,1.09,36.05,-1.03,36.05,1.09,34.69,-1.03
